,location_id,name,province,place_id
0,2209612,Wat Ratchabophit,Bangkok,P03013220
1,2273363,Wat Rajapradit Sathitmahasimaram Rajaworavihara,Bangkok,P03013220
2,311043,Wat Phra Chetuphon,Bangkok,P03013220
3,317504,Temple Of Dawn (Wat Arun),Bangkok,P03013220
4,456322,Wat Umong,Bangkok,P03013220
5,1368436,Wat Rong Khun,Bangkok,P03013220
6,7913913,Wat Pak Nam,Bangkok,P03013220
7,447648,Wat Phra Singh,Bangkok,P03013220
8,456623,Wat Chaiwatthanaram,Bangkok,P03013220
9,1235228,Wat Mahathat,Bangkok,P03013220
13,2405697,Wat Hua Lumphong,Bangkok,P03013472
14,456261,The Golden Mount (Wat Saket),Bangkok,P03013472
15,496987,Wat Pho Thai Traditional Massage School,Bangkok,P03013472
16,8595513,Wat Samphanthawong Saram Worawihan (Wat Ko),Bangkok,P03013472
17,456262,Wat Suthat,Bangkok,P03013472
18,2274256,Wat Rakang Kositaram,Bangkok,P03013472
19,311044,Temple of the Emerald Buddha (Wat Phra Kaew),Bangkok,P03013472
20,7660023,Tiger God Shrine,Bangkok,P03013449
21,13347726,Tiger Kingdom Phuket,Bangkok,P03013449
22,12378803,Tiger Park Pattaya,Bangkok,P03013449
23,552410,Erawan Shrine (Thao Mahaprom Shrine),Bangkok,P03013449
24,9706798,Wat Intharam Worawiharn,Bangkok,P03013827
25,17131275,Wat Ratchakhue Worawiharn,Bangkok,P03013827
26,2723894,Wat Phra Bat Ming Mueang Worawiharn,Bangkok,P03013827
27,4322574,Wat Maha That Worawiharn,Bangkok,P03013827
34,1229768,Wat Sothon Wararam Worawihan,Bangkok,P03013469
35,3750296,Wat Phanan Choeng Worawihan,Bangkok,P03013469
36,6420124,Wat Prayurawongsawat Worawihan,Bangkok,P03013469
38,4322691,Wat Thammamun Worawihan,Bangkok,P03013469
39,6621070,Wat Tri Thotsathep Worawihan,Bangkok,P03013469
40,2721120,Wat Mahathat Worawihan,Bangkok,P03013469
41,6487057,Wat Mahathat Worawihan,Bangkok,P03013469
42,6669467,Wat Charoen Sukharam Worawihan,Bangkok,P03013469
43,8514333,Wat Kasatrathirat Worawihan,Bangkok,P03013469
44,8595657,Wat Thepsirintrawat Ratchaworawihan,Bangkok,P03014429
45,8595612,Wat Somanas Ratchaworawihan,Bangkok,P03014429
46,12879873,Wat Ratchaburana Ratchaworawihan,Bangkok,P03014429
47,9582501,Wat Suwan Dararam Ratchaworawihan,Bangkok,P03014429
48,14141392,Wat Pathum Khongkha Ratchaworawihan,Bangkok,P03014429
49,17130028,Wat Nang Ratchaworawihan,Bangkok,P03014429
50,17130682,Wat Ratcha Orasaram Ratchaworawihan (Chom Thong),Bangkok,P03014429
56,549695,Wat Ratchaburana (Temple of the Royal Restoration),Bangkok,P03014426
64,13197945,Wat Chakrawatrachawat Woramahawihan,Bangkok,P03025442
65,10842868,Wat Mahawan Woramahawihan,Bangkok,P03025442
77,456320,Wat Phra That Doi Suthep,Bangkok,P03025435
78,4773504,Wat Phra Dhammakaya,Bangkok,P03025435
79,4322927,Wat Khao Phra Si Sanphetchayaram or Wat Khao Phra,Bangkok,P03025435
80,2724111,Wat Phra That Phanom,Bangkok,P03025435
81,4322431,Wat Chaloem Phra Kiat,Bangkok,P03025435
82,8078161,Wat Bang Phra  Temple,Bangkok,P03025435
84,3980885,Wat Saman Rattanaram Temple,Bangkok,P03018425
85,14794385,Wat Hong Rattanaram,Bangkok,P03018425
87,17713658,Wat Pa Si Mongkhon Rattanaram,Bangkok,P03018425
89,9721812,Wat Nong Ri Rattanaram,Bangkok,P03018425
93,12641647,Wat Pa Tam Wua,Bangkok,P03018425
96,10513263,Sim Isan (Wat Pa Saeng Arun),Bangkok,P03025441
97,26322673,Thai Costume Wat Arun By Nay,Bangkok,P03025441
104,1803626,Museum of Siam,Bangkok,P03007639
105,24074729,Jodd Fairs,Bangkok,P03022261
106,25571501,Jodd Fairs DanNeramit,Bangkok,P03022261
107,9735832,Talat Phlu Train Station,Bangkok,P03025470
108,17131579,Wat Chantharam Worawihan (Wat Klang Talat Phlu),Bangkok,P03025470
109,554071,Pak Khlong Talat (Flower Market),Bangkok,P03025470
110,13964755,Wat Suan Phlu,Bangkok,P03025470
111,13910491,Talat Klang Ayatthaya,Bangkok,P03025470
112,15612468,Talat Nam Saphan Khong,Bangkok,P03025470
113,5995325,Old Phuket Town,Bangkok,P03025470
114,25340265,Le Lek Massage Suan Phlu 6,Bangkok,P03025470
115,4322717,Tham Khao Phlu Wildlife Conservation Area,Bangkok,P03025470
116,15580599,Talat Hua Mum Muang Mai,Bangkok,P03025470
127,3350373,Wat Kalayanamit Varamahavihara,Bangkok,P03013457
136,4115740,Wat Prathat Phasornkaew,Bangkok,P03013457
137,1949569,Siam AMAZING Park,Bangkok,P01002475
138,450965,Siam Center,Bangkok,P01002475
139,4309253,Siam Tulip Park,Bangkok,P01002475
140,1597172,Siam Square,Bangkok,P01002475
141,2578107,Siam Niramit Phuket,Bangkok,P01002475
142,11777217,Siam Discovery,Bangkok,P01002475
143,8117921,Siam Milsim,Bangkok,P01002475
144,600199,Siam Paragon,Bangkok,P01002475
145,5980316,Chang Siam Park,Bangkok,P01002475
146,13225760,Sut Siam Park,Bangkok,P01002475
147,11666450,Siam Serpentarium,Bangkok,P03012197
153,19602636,Siam Premium Outlets Bangkok,Bangkok,P03012197
154,464601,Mini Siam,Bangkok,P03012197
156,3748427,Kwan-Riam Floating Market,Bangkok,P03014670
157,317729,Damnoen Saduak Floating Market,Bangkok,P03014670
158,1382813,Amphawa Floating Market,Bangkok,P03014670
159,1438832,Pattaya Floating Market,Bangkok,P03014670
160,4322658,Khlong Lat Mayom Floating Market,Bangkok,P03014670
161,1499098,Taling Chan Floating Market,Bangkok,P03014670
162,2542528,Hat Yai Floating Market,Bangkok,P03014670
163,6668989,Khlong Hae Floating Market,Bangkok,P03014670
164,3654290,Wat Sai Floating Market,Bangkok,P03014670
165,2554350,Don Wai Floating Market,Bangkok,P03014670
166,450971,Chatuchak Weekend Market,Bangkok,P03025469
167,4322656,Chatuchak Flower Market,Bangkok,P03025469
168,10588250,Phuket Weekend Night Market,Bangkok,P03025469
169,456164,Chatuchak Park,Bangkok,P03025469
170,4176439,Krabi Weekend Night Market,Bangkok,P03025469
171,7021468,Sampeng Market,Bangkok,P03025469
172,4567420,Pratunam Market,Bangkok,P03025469
173,11670422,JJ Mall,Bangkok,P03025469
174,25567862,Chatujak weekend Market,Bangkok,P03025469
175,447439,Patpong Night Market,Bangkok,P03025469
176,455818,Safari World,Bangkok,P03013237
177,7333233,Khlong Bang Luang Artist House,Bangkok,P03025466
178,10631803,Khlong Bang Luang Floating Market,Bangkok,P03025466
180,2588000,Khlong Toei Market,Bangkok,P03025466
181,456378,Khlong Dan,Bangkok,P03025466
182,548183,Sanam Luang,Bangkok,P03025466
184,8680508,Suan Luang Rama 9 Park,Bangkok,P03025466
185,447276,Jim Thompson House,Bangkok,P03025466
186,1069819,Dahra Beauty & Spa - Silom,Bangkok,P03025466
187,523947,Sukhumvit Road Street market,Bangkok,P03025463
188,8453751,Street Art Songkhla,Bangkok,P03025463
189,546013,Khaosan Road,Bangkok,P03025463
190,9810911,Art Street Pattaya,Bangkok,P03025463
192,1649878,Naraya Patpong,Bangkok,P03022263
193,552835,Hua Hin Railway Station,Bangkok,P03014462
194,3814471,Don Mueang Railway Station,Bangkok,P03014462
196,4463409,Thailand Railways,Bangkok,P03014462
197,1200537,SEA LIFE Bangkok Ocean World,Bangkok,P03014759
199,14192255,China Town,Bangkok,P03013612
200,6726170,China Town Plaza Patong,Bangkok,P03013612
201,26258768,Remedy's Dispensary China Town,Bangkok,P03013612
202,1441352,Walking Street Pattaya,Bangkok,P03025459
203,11775848,Kuang Mueng Nan Walking Street,Bangkok,P03025459
204,25184704,Khlong Ong Ang Night Bazar,Bangkok,P03025459
205,13988660,Walking Street Koh Lanta,Bangkok,P03025459
206,945764,Tha Pae Walking Street,Bangkok,P03025459
207,9800999,Karbi Walking Street,Bangkok,P03025459
208,17341215,Koh Lipe Walking Street,Bangkok,P03025459
209,9997469,Bangsaen Walking Street,Bangkok,P03025459
210,450829,Mu Ko Ang Thong National Park,Bangkok,P03025459
211,6155728,Walking Street Chiang Rai,Bangkok,P03025459
212,311046,Temple of the Golden Buddha (Wat Traimit),Bangkok,P03025458
226,1161264,Kata Noi Beach,Bangkok,P03025457
227,10077446,Lipa Noi Beach,Bangkok,P03025457
230,15667535,Talat Nam Song Khlong Wat Talingchan,Bangkok,P03025457
231,556523,Thong Nai Pan Noi,Bangkok,P03025457
233,6589674,Khlong Lat Mayom,Bangkok,P01000255
240,9715563,Khlong Phadung Krung Kasem Floating Market,Bangkok,P01000255
251,7363439,Bang Nam Phueng Floating Market,Bangkok,P03013462
253,7099963,Wat Phra That Doi Saket,Bangkok,P03013225
255,549843,Wat Phu Khao Thong (Golden Mount),Bangkok,P03013225
256,1754563,Wat Phra That Doi Kham (Temple of the Golden Mountain),Bangkok,P03013225
257,10618539,Wat Kok Sri Saket,Bangkok,P03013225
259,2670019,Wat Ratchanatdaram Woravihara (Loha Prasat),Bangkok,P03013225
260,311042,Wat Benchamabophit (The Marble Temple),Bangkok,P03013225
262,2723479,Asiatique The Riverfront,Bangkok,P01002811
263,7202782,Asiatique Sky,Bangkok,P01002811
264,1996018,Rattanakosin Exhibition Hall,Bangkok,P03018087
265,8820425,Songkran Festival Khao San Road,Bangkok,P03013450
267,4735839,Khao San Thai Massage,Bangkok,P03013450
268,450977,Phra Athit Road,Bangkok,P03013450
269,669532,Khao Kheow Open Zoo,Bangkok,P03013450
270,10084886,Soi Rambuttri,Bangkok,P03013450
271,2087136,Khao San Cooking School,Bangkok,P03013450
272,3954548,Khao Phra Tamnak (Khao Phra Bat),Bangkok,P03013450
273,15108762,"Khao San, 1986",Bangkok,P03013450
274,455332,Khao Sok National Park,Bangkok,P03013450
275,450968,Chao Phraya River,Bangkok,P03025241
276,1956586,Chao Phraya Express Boat,Bangkok,P03025241
277,2188339,Chao Phraya Princess Dinner Cruise,Bangkok,P03025241
278,9850624,Chao Phraya Tourist Boat,Bangkok,P03025241
279,21180243,Chao Phraya Skypark,Bangkok,P03025241
280,456625,Chao Sam Phraya National Museum,Bangkok,P03025241
282,7715997,Coin Museum Treasury Department Thailand,Bangkok,P03011217
292,447585,Wat Chedi Luang Varavihara,Bangkok,P03013447
303,6412305,Wat Niwet Thammaprawat,Bangkok,P03014396
313,3894993,Queen Sirikit Art Gallery,Bangkok,P03013445
315,1627677,Erawan Museum,Bangkok,P03012239
316,2293519,Ganesha Shrine,Bangkok,P03012239
317,1840276,Erawan Waterfalls,Bangkok,P03012239
318,7225181,Erawan Thewalai Shrine,Bangkok,P03012239
319,3281227,Trimurti Shrine,Bangkok,P03012239
320,1863029,Erawan National Park,Bangkok,P03012239
321,456170,Lumpini Park,Bangkok,P03013233
322,9859087,Lumpini Park Food Stalls,Bangkok,P03013233
323,3350387,Benjakitti Park,Bangkok,P03013233
325,554076,King Rama IX Park,Bangkok,P03013233
326,16727157,Diora Luxe Lumpini,Bangkok,P03013233
327,3192425,Nong Prajak Public Park,Bangkok,P03013233
328,561805,Victory Monument,Bangkok,P03013230
329,8843042,Wang Lang Market,Bangkok,P03025443
330,13137973,Tha Wang Lang,Bangkok,P03025443
333,317603,The Grand Palace,Bangkok,P03002579
334,25028001,The Grand Palace,Bangkok,P03002579
335,10761638,National Library of Thailand,Bangkok,P03013465
346,4115547,Nang Loeng Market,Bangkok,P03025440
347,13340411,Ao Nang Landmark Night Market,Bangkok,P03025440
348,20051114,Tha Muang Old Market (Nang Loy Market),Bangkok,P03025440
349,7155397,Ao Nang Beach,Bangkok,P03025440
360,12388273,Wang Derm Palace,Bangkok,P03018093
362,317720,Royal Barges National Museum,Bangkok,P03013214
363,1536172,Siriraj Medical Museum,Bangkok,P03013152
364,456173,Saranrom Park,Bangkok,P03013235
365,15190775,Saranrom Palace,Bangkok,P03013235
366,2015835,Bangkok City Pillar Shrine,Bangkok,P03013204
367,7198905,"City Pillar Shrine, SuphanBuri",Bangkok,P03013204
368,4743290,City Pillar Shrine (Udon Thani),Bangkok,P03013204
369,4402074,Surat Thani City Pillar Shrine,Bangkok,P03013204
370,4322866,Rayong The City Pillar Shrine,Bangkok,P03013204
371,4322930,City Pillar Shrine,Bangkok,P03013204
372,6017477,City Pillar Shrine - Prachuap Kiri Khan,Bangkok,P03013204
373,6669506,Songkhla's Shrine City Pillar,Bangkok,P03013204
374,4322834,City Pillar Shrine,Bangkok,P03013204
377,10643530,Thonburi Market - Sanam Luang 2,Bangkok,P03013203
380,1746072,Warorot Market (Kad Luang),Bangkok,P03013203
382,556620,Mae Fah Luang Garden,Bangkok,P03013203
383,4322707,Doi Luang Chiang Dao,Bangkok,P03013203
385,3178526,Queen Sirikit Museum of Textiles,Bangkok,P03013134
386,8595510,Queen Sirikit Park,Bangkok,P03013134
387,548427,Queen Sirikit Botanic Garden,Bangkok,P03013134
388,1419900,Queen Sirikit National Convention Center,Bangkok,P03013134
390,7167300,Queen Sirikit Park,Bangkok,P03013134
401,6591901,Wat Chana Songkhram,Bangkok,P03013448
402,13743132,Wat Pichai Songkram,Bangkok,P03013448
403,16868090,Wat Chana Songkhram,Bangkok,P03013448
411,7398728,Wat Thepthidaram,Bangkok,P03013224
432,12382305,Wat Ratchapradit,Bangkok,P03013219
442,456345,Wat Phra Kaeo,Bangkok,P03025433
443,4322543,Wat Phra Si Rattana Mahathat,Bangkok,P03025433
447,8780151,Wat Phra Si Mahathat,Bangkok,P03025433
448,456622,Wat Phra Sri Sanphet,Bangkok,P03025433
451,7084940,Pipit Banglamphu History Museum,Bangkok,P03011216
452,450978,Banglamphu,Bangkok,P03011216
453,2478556,Bank of Thailand Museum,Bangkok,P03013208
454,3367616,Museum of Contemporary Art (MOCA),Bangkok,P03013208
457,447465,Wat Mahathat,Bangkok,P03018084
458,12202859,Wat Chonprathan Rangsarit,Bangkok,P03018084
459,456260,Wat Mahathat Yuwaratrangsarit,Bangkok,P03018084
463,5936098,Phra Mahathat Woramaha Wihan,Bangkok,P03018084
464,6976927,Wat Manee Sri Mahathat,Bangkok,P03018084
465,12377496,Wat Maha That Wachiramongkol,Bangkok,P03018084
467,12597502,Khaosan Comedy Club,Bangkok,P03010105
468,16731685,Khaosan Spa,Bangkok,P03010105
469,13816965,Happy Bar Khaosan rd.,Bangkok,P03010105
470,10771757,Rama VIII Bridge,Bangkok,P03005350
471,13417267,Rama VIII Park,Bangkok,P03005350
472,7708014,Phra Pin-klao Bridge,Bangkok,P03005350
473,549857,Democracy Monument,Bangkok,P03013442
475,8608372,King Rama I Monument,Bangkok,P03013825
476,12871491,King Rama VI Monument,Bangkok,P03013825
477,10761652,King Rama V Monument,Bangkok,P03013825
479,7396340,The Nine Center Rama 9,Bangkok,P03013825
480,12834457,King Rama 9 Park,Bangkok,P03013825
481,456158,King Prajadhipok Museum,Bangkok,P03018089
482,554220,Sri Mariam Man Temple,Bangkok,P03013483
483,7314540,Wat Boromracha Kanchanapisek Anusorn Temple,Bangkok,P03013829
484,24057133,Wat Kao Itisukato,Bangkok,P03013829
485,14000213,Wat Pho Kao Ton,Bangkok,P03013829
486,3139084,Wat Traphang Thong,Bangkok,P03013829
488,9597047,Kanchanapisek Pagoda,Bangkok,P03013829
495,17450151,Krabi Night Market,Bangkok,P03013125
496,4322781,Train Night Market,Bangkok,P03013125
498,2202906,Pak Chong market,Bangkok,P03013125
499,4322653,Silom Night Market,Bangkok,P03013125
501,8130989,Train Night Market Ratchada,Bangkok,P03013125
502,8513199,Liab Duan Night Market,Bangkok,P03013125
503,6640804,Wat Phummarin Kudi Thong,Bangkok,P03013619
504,4322995,Wat Chin Prachasamoson,Bangkok,P03013619
505,2233777,Saturday Night Market  Walking Street - Wua Lai Road,Bangkok,P03013832
507,17609069,"Sai Tai Center, Sai Tai Mai",Bangkok,P03013832
508,19735578,Thung Bua Khaw Floating Market Chiang Mai,Bangkok,P03013832
509,15633108,Mr J Chiang Mai Private Driver,Bangkok,P03013832
510,447327,Night Bazaar,Bangkok,P03013832
511,10678451,Wat Sai Moon Myanmar,Bangkok,P03013832
512,12971265,Chiang Mai University,Bangkok,P03013832
513,7115965,Elephant Jungle Sanctuary Chiang Mai,Bangkok,P03013832
514,3569695,Chiang Mai Tour Center,Bangkok,P03013832
515,3966087,Ban's Diving,Bangkok,P03014326
516,7093058,Ban Jabo (Black Lahu community),Bangkok,P03014326
517,9801042,Ban Tharae Catholic Community,Bangkok,P03014326
518,10388576,Ban Phe Market,Bangkok,P03014326
519,6016398,Ban Amphur Beach,Bangkok,P03014326
520,4224065,Ban Nam Khem Tsunami Memorial Park,Bangkok,P03014326
521,12380512,Ban Bang Khen,Bangkok,P03014326
522,10091809,Saphan Phut (Memorial Bridge) Night Market,Bangkok,P03014731
523,15153682,Saphan Phut (Memorial Bridge),Bangkok,P03014731
526,17347999,Bo Phut Beach,Bangkok,P03014731
527,15075519,Kata Night Market,Bangkok,P03014731
528,9650315,Jomtien Night Market,Bangkok,P03014731
530,8775045,Ko Kloi Floating Market,Bangkok,P03014723
531,5963109,Ko Lanta,Bangkok,P03014723
532,13089161,Nathon Night Food Market,Bangkok,P03014723
533,4372931,Lamai Night Market,Bangkok,P03014723
534,1008549,Or Tor Kor (OTK) Market,Bangkok,P03014723
535,13073676,Lamai Market,Bangkok,P03014723
536,14187243,Bangrak Market,Bangkok,P03014723
537,13965591,White Sand Beach Night Food Market,Bangkok,P03014723
538,2514150,Ko Lipe,Bangkok,P03014723
539,6452156,Bangkok Butterfly Garden and Insectarium,Bangkok,P03013206
540,456221,Snake Farm (Queen Saovabha Memorial Institute),Bangkok,P03013488
541,1648909,Thonburi Snake Farm,Bangkok,P03013488
542,650943,Samui Snake Farm,Bangkok,P03013488
543,6452158,Snake Farm and Monkey School,Bangkok,P03013488
544,1997527,TK Tour,Bangkok,P03013836
545,1210675,Bangkok Art & Culture Centre (BACC),Bangkok,P03007473
546,2172511,MBK Center (Ma Boon Khrong Center),Bangkok,P03007473
548,3814557,Sala Chalermkrung Royal Theatre,Bangkok,P03013453
549,17547283,SALA Spa Chaweng,Bangkok,P03013453
550,554210,Santiphap Park (Park of Peace),Bangkok,P03013482
551,17160976,Joe Louis Thai Puppet Theatre,Bangkok,P03013452
552,8870089,Thailand Cultural Centre,Bangkok,P03013459
553,1639475,Chiang Mai City Arts and Cultural Centre,Bangkok,P03013459
554,8513217,Thai-Chinese Cultural Center,Bangkok,P03013459
555,1632393,Old Chiangmai Cultural Center,Bangkok,P03013459
557,4322646,Muangthai Rachadalai Theatre,Bangkok,P03013830
558,3246204,Rachadalai Theatre,Bangkok,P03013830
559,456166,Romaneenart Park,Bangkok,P03013454
561,14159918,Klong Suan 100 Year Old Market (Chachoengsao),Samut Prakan,P01000858
562,25160714,100 Year Old Chinese Market,Samut Prakan,P01000858
564,4322509,Ang Sila Old Market 133 Years,Samut Prakan,P01000858
567,17382608,100 Years Old Wooden Bridge,Samut Prakan,P01000858
572,8800775,Bang Phli Floating Market,Samut Prakan,P01000444
578,8074883,Bang Khla Floating Market,Samut Prakan,P01000444
580,6669536,Wat  Bang Phli Yai Klang,Samut Prakan,P03005216
581,600396,Wat Hat Yai Nai,Samut Prakan,P03005216
582,12380513,Wat Bang Phli Noi,Samut Prakan,P03005216
584,17181420,Wat Huay Yai,Samut Prakan,P03005216
587,553203,Nai Harn Beach,Samut Prakan,P03005216
588,10678343,Wat Bang Nam Phueng Nai,Samut Prakan,P03005216
590,16829305,MEGA HarborLand - Mega Bangna,Samut Prakan,P03018339
591,20155554,Laser Battle - HarborLand Mega Bangna,Samut Prakan,P03018339
592,3224087,Mega Bangna,Samut Prakan,P03018339
593,19888365,Mega HarborLand - Central Westgate,Samut Prakan,P03018339
594,17595960,HarborLand @Gateway Ekamai,Samut Prakan,P03018339
595,12289388,Central Plaza Bangna,Samut Prakan,P03018339
596,19942837,Mega HarborLand - Seacon Bangkae,Samut Prakan,P03018339
597,10005103,Wat Bangna Nok Pier,Samut Prakan,P03018339
598,11441295,HarborLand @HARBOR PATTAYA,Samut Prakan,P03018339
599,4322638,Phra Samut Chedi,Samut Prakan,P03013499
600,4322893,Pom Phra Chulachomklao,Samut Prakan,P03013499
601,4322557,Wat Phra Pathom Chedi,Samut Prakan,P03013499
602,3748439,Phra Maha Chedi Tripob Trimongkol,Samut Prakan,P03013499
603,5485092,Phra Mahathat Chedi Phra Phuttha Thamma Prakat,Samut Prakan,P03013499
604,8638633,Ban Khun Samut Chin Museum,Samut Prakan,P03013499
605,17601965,Phi Suea Samut Fort,Samut Prakan,P03013499
606,6668919,Phra Chedi Klang Nam,Samut Prakan,P03013499
607,5990443,Phra Maha Chedi CHai Mongkol,Samut Prakan,P03013499
608,17714287,Wat Khun Samut Chin,Samut Prakan,P03013499
610,550350,Wat Khao Takiap,Samut Prakan,P03018465
611,4474385,Wat Hua Thanon,Samut Prakan,P03018465
612,10678583,Wat Koo Kam,Samut Prakan,P03018465
613,13557932,Wat Hua Hin,Samut Prakan,P03018465
614,5874752,Wat Tham Khao Tao,Samut Prakan,P03018465
615,4322917,Wat Hua Khao,Samut Prakan,P03018465
616,553992,Wat Khao Krailart,Samut Prakan,P03018465
617,6467659,Wat Bussayabanpot,Samut Prakan,P03018465
618,5888898,Wat Khao Noi,Samut Prakan,P03018465
625,6669537,Bueng Tako,Samut Prakan,P03013842
626,12503539,Bueng Kan Tours,Samut Prakan,P03013842
627,4322577,Bueng Phlan Chai,Samut Prakan,P03013842
628,5546537,Bueng Chawak Chalermphrakiat,Samut Prakan,P03013842
629,15089780,Phu Sing Bueng Kan,Samut Prakan,P03013842
630,10595132,Bueng Kaen Nakhon Public Park,Samut Prakan,P03013842
631,4322843,Bueng Si Fai,Samut Prakan,P03013842
632,15638008,Bueng Thung Sang,Samut Prakan,P03013842
633,4322801,Bueng Boraphet Aquarium,Samut Prakan,P03013842
634,11895200,Bueng Bua Nature Observation Center,Samut Prakan,P03013842
635,14928675,Wat Phiphat Mongkhon,Samut Prakan,P03013841
636,5954124,Wat Chai Mongkhon,Samut Prakan,P03013841
638,18188636,Wat Si Mongkhon (Wat Kong),Samut Prakan,P03013841
639,6669331,Wat Si Mongkhon Tai,Samut Prakan,P03013841
640,1551070,Wat Yai Chai Mongkol,Samut Prakan,P03013841
641,23762096,Wat Sri Chai Mongkhon,Samut Prakan,P03013841
642,4322559,Wat Chai Mongkhon,Samut Prakan,P03013841
643,4322856,Wat Phra That Su Thon Mongkhon Khiri,Samut Prakan,P03013841
644,10063718,Wat Phuttha Mongkhon,Samut Prakan,P03013841
646,8783369,Wat Klang Bang Phra,Samut Prakan,P03013838
648,4322776,Wat Klang Bang Kaew,Samut Prakan,P03013838
655,6669347,Wat Songtham Worawihan,Samut Prakan,P03013498
665,2650980,Khung Kraben Bay Royal Development Study Center,Samut Prakan,P03025233
666,3610818,Bang Saray Beach,Samut Prakan,P03025233
667,592496,Bang Tao Beach,Samut Prakan,P03025233
668,456375,Bang Saen Beach,Samut Prakan,P03025233
669,550426,Bang Pa In Palace,Samut Prakan,P03025233
670,4469858,Bang Niang Market,Samut Prakan,P03025233
671,5575294,Wat Bang Kung,Samut Prakan,P03025233
672,12968829,Bang-Tao Night Market,Samut Prakan,P03025233
673,9710056,Bang Pra Reservoir,Samut Prakan,P03025233
674,4776882,Bang Pae Waterfall,Samut Prakan,P03025233
675,12102615,Lat Pho Park,Samut Prakan,P03025232
680,6503656,Wat Pha Lat,Samut Prakan,P03025232
695,9585586,Wat Chedi,Samut Prakan,P03018456
696,1586202,Wat Phra That Chedi Luang,Samut Prakan,P03018456
698,8595821,Chedi Wat Sam Pluem,Samut Prakan,P03018456
700,10718134,Wat Khun Samuttrawas,Samut Prakan,P03018456
701,1841960,Wat Pho Bang Khla,Samut Prakan,P03015197
702,6850457,Wat Paknam Jolo,Samut Prakan,P03015197
703,8048794,Wat Hua Suan Temple,Samut Prakan,P03015197
704,4773724,Wat Pak Nam,Samut Prakan,P03015197
706,8282793,Wat Sa Long Ruea Temple,Samut Prakan,P03015197
707,20364127,Wat Sao Changok,Samut Prakan,P03015197
709,19657908,Talad Nam Wat Bang Kradet,Samut Prakan,P03015197
710,456551,Tiger Cave Temple (Wat Tham Suea),Samut Prakan,P03015197
712,19799292,The only morning trip phi phi,Samut Prakan,P03018472
713,4870312,Koh Phi Phi Viewpoint,Samut Prakan,P03018472
714,10037828,Ibiza House - Phi Phi Island,Samut Prakan,P03018472
715,552535,Ko Phi Phi Le,Samut Prakan,P03018472
717,14170166,Phi Phi Island Boat Tours,Samut Prakan,P03018472
718,14097969,Mote Phi Phi,Samut Prakan,P03018472
719,1887234,Phi Phi Cruiser,Samut Prakan,P03018472
720,2634234,Koh Phi Phi Tour,Samut Prakan,P03018472
721,12962639,KUDO Beach Club,Samut Prakan,P03018341
722,15709019,Sugar Club Phuket,Samut Prakan,P03018341
723,3604979,Route66 Club,Samut Prakan,P03018341
724,9727808,Sugar Club,Samut Prakan,P03018341
725,8337967,Club Onyx,Samut Prakan,P03018341
726,4771026,Sub Zero Ice Skate Club,Samut Prakan,P03018341
727,10842941,Sub Phuket Taxi And Tour,Samut Prakan,P03018341
728,25186147,Yona Beach Club,Samut Prakan,P03018341
729,2697438,Levels Club & Lounge,Samut Prakan,P03018341
730,5213307,The Club At Koi,Samut Prakan,P03018341
731,5550384,Bangpu Recreation Center,Samut Prakan,P03013413
733,7352039,Wat Pa Thamma Utthayan,Samut Prakan,P03018466
734,6648473,Soi Dog Foundation,Samut Prakan,P03018466
736,2038063,Hutsadin Elephant Foundation,Samut Prakan,P03018466
737,447399,Ancient City (Mueang Boran),Samut Prakan,P03006201
738,9556957,Muangboran (Ancient City),Samut Prakan,P03006201
739,4322888,Wat Asokaram,Samut Prakan,P03013839
753,5990445,Wat Tham Erawan Temple,Samut Prakan,P03001345
754,2721104,Erawan Cave,Samut Prakan,P03001345
755,25129460,SIAM ERAWAN GROUP SHUTTLE & TOUR,Samut Prakan,P03001345
757,6669355,Chaloem Phra Kiat Ro Kao Waterfall,Samut Prakan,P03018130
758,6154397,Chaloem Phra Kiat Public Park,Samut Prakan,P03018130
759,8685957,Nong Han Chaloem Phra Kiat Park,Samut Prakan,P03018130
760,379359,Phanom Rung Historical Park (Prasat Hin Phanom Rung),Samut Prakan,P03018130
761,13073619,Chaloem Phra Kiat Aquarium,Samut Prakan,P03018130
762,10077412,Chaloem Phra Kiat Public Park,Samut Prakan,P03018130
763,7084876,Wihan Thep Sathit Phra Ki Ti Chaloem,Samut Prakan,P03018130
764,13339179,Chaloem Phra Kiat National Library Nakhon Phanom,Samut Prakan,P03018130
765,6641094,Tham Si Wilai,Samut Prakan,P03018130
786,4322674,Wat Chaiyo Worawihan (Wat Ket Chaiyo),Samut Prakan,P03015192
787,1582004,Wat Ket Karam Museum,Samut Prakan,P03015192
789,2517280,Wat Pa Lelai Woraviharn,Samut Prakan,P03015192
791,4322868,Wat Pa Pradu,Samut Prakan,P03015192
792,10000684,Wat Pa Lak Roi,Samut Prakan,P03015192
793,7365828,Wat Chom Ket,Samut Prakan,P03015192
794,7352432,Wat Pa Daraphirom Temple,Samut Prakan,P03015192
795,554697,Wat Pa Sak,Samut Prakan,P03015192
796,4322657,Royal Thai Air Force Museum,Samut Prakan,P03008932
797,7809467,Wat Huay Pla Kang,Samut Prakan,P03008932
798,7159351,Thai Labour Museum,Samut Prakan,P03008932
799,14132164,Saphan Pla Fish Market,Samut Prakan,P03008932
800,10118221,Naval Museum,Samut Prakan,P03008063
801,10136951,The Source Herbal Detox Retreat,Samut Prakan,P03015198
